TheKey	FName	LName	City	StateProvinceName	Country	BDate	MS	GN	YearlyIncome	UName	TotalChildren	NumberChildrenAtHome	HouseOwnerFlag	NumberCarsOwned
23847	Chad	Sharma	Beaverton	Oregon	United States	1974-08-29	S	M	60000	chad11 	2	2	0	0
23848	Pamela	Sai	Beverly Hills	California	United States	1974-12-03	M	F	60000	pamela9 	2	2	1	0
23849	Alexis	Simmons	Marysville	Washington	United States	1976-07-03	S	F	60000	alexis38 	1	0	0	0
23850	Anna	Hall	Marysville	Washington	United States	1977-05-19	M	F	60000	anna61 	1	0	1	0
23851	Mariah	Rogers	W. Linn	Oregon	United States	1976-10-12	S	F	60000	mariah42 	1	0	0	0
23852	Desiree	Torres	Berkeley	California	United States	1976-10-17	S	F	60000	desiree8 	1	0	0	0
23853	Isaac	Perez	Sedro Woolley	Washington	United States	1975-06-21	M	M	60000	isaac26 	1	0	1	0
23854	Megan	Torres	National City	California	United States	1974-12-12	M	F	60000	megan41 	1	0	1	0
23855	Carlos	Watson	El Cajon	California	United States	1974-08-08	M	M	60000	carlos2 	1	0	1	0
23856	Sarah	Taylor	Sedro Woolley	Washington	United States	1975-03-04	S	F	60000	sarah11 	1	0	0	0
23857	Alexandra	Anderson	Lebanon	Oregon	United States	1975-06-24	S	F	60000	alexandra73 	1	0	1	0
23858	Jonathan	Powell	Oak Bay	British Columbia	Canada	1974-03-04	M	M	70000	jonathan8 	2	2	1	0
23859	Megan	Anderson	Victoria	British Columbia	Canada	1979-11-16	M	F	70000	megan13 	2	2	1	0
23860	Eric	Long	Port Orchard	Washington	United States	1973-09-04	M	M	70000	eric18 	2	2	1	0
23861	Keith	Anand	Beaverton	Oregon	United States	1973-12-14	M	M	70000	keith26 	2	2	1	1
23862	Rebekah	Kapoor	Concord	California	United States	1978-12-12	M	F	40000	rebekah1 	5	5	1	3
23863	Christian	Williams	Fremont	California	United States	1972-10-05	S	M	40000	christian32 	0	0	0	1
23864	Chloe	Jackson	Palo Alto	California	United States	1978-06-12	S	F	40000	chloe44 	0	0	0	1
23865	Lori	Sanz	Burnaby	British Columbia	Canada	1975-10-18	S	F	60000	lori20 	1	0	1	0
23866	Xavier	Flores	Cliffside	British Columbia	Canada	1975-11-03	M	M	60000	xavier52 	1	0	1	0
23867	Sarah	Henderson	Sooke	British Columbia	Canada	1976-03-22	S	F	60000	sarah30 	1	0	1	0
23868	Abigail	Coleman	Victoria	British Columbia	Canada	1976-01-05	S	F	60000	abigail74 	1	0	0	0
23869	Wayne	Nara	Ballard	Washington	United States	1975-09-12	M	M	60000	wayne19 	2	0	1	0
23870	Elijah	Henderson	Salem	Oregon	United States	1975-12-13	M	M	70000	elijah8 	3	0	0	0
23871	Bailey	Richardson	W. Linn	Oregon	United States	1975-11-29	S	F	70000	bailey7 	3	0	0	0
23872	Matthew	Garcia	Woodburn	Oregon	United States	1975-09-19	M	M	70000	matthew21 	4	0	1	0
23873	Nicole	Miller	Spring Valley	California	United States	1976-04-15	M	F	80000	nicole6 	2	0	1	0
23874	Abigail	Cook	Beaverton	Oregon	United States	1978-04-10	S	F	50000	abigail7 	2	2	1	1
23875	Sean	Green	Tacoma	Washington	United States	1971-11-17	M	M	60000	sean48 	3	3	1	0
23876	David	Henderson	San Gabriel	California	United States	1971-12-12	M	M	80000	david37 	3	3	1	0
23877	Katherine	Morris	San Diego	California	United States	1971-11-18	M	F	60000	katherine4 	0	0	0	0
23878	Chloe	Wood	San Francisco	California	United States	1977-08-03	S	F	60000	chloe68 	0	0	1	0
23879	Amber	Gonzalez	Port Hammond	British Columbia	Canada	1971-08-22	M	F	60000	amber8 	0	0	0	0
23880	Noah	Patterson	Long Beach	California	United States	1971-07-25	S	M	60000	noah7 	0	0	1	0
23881	Joshua	Martinez	Los Angeles	California	United States	1974-12-15	M	M	80000	joshua19 	3	0	1	0
23882	Alexia	Butler	National City	California	United States	1974-10-07	S	F	80000	alexia12 	3	0	1	0
23883	Jackson	Russell	Oakland	California	United States	1980-11-18	M	M	80000	jackson22 	3	0	0	0
23884	Ethan	Ross	Santa Cruz	California	United States	1974-09-20	M	M	80000	ethan0 	3	0	1	0
23885	Angela	Morris	Spring Valley	California	United States	1974-12-04	M	F	80000	angela44 	3	0	1	0
23886	Sean	Stewart	West Covina	California	United States	1975-06-15	M	M	80000	sean34 	3	0	1	0
23887	Mason	Carter	Bellingham	Washington	United States	1971-03-01	S	M	40000	mason31 	0	0	0	1
23888	Edward	Clark	Woodland Hills	California	United States	1976-08-06	M	M	50000	edward41 	3	3	1	1
23889	Sean	Carter	Walla Walla	Washington	United States	1970-10-25	S	M	50000	sean42 	3	3	0	2
23890	Haley	Cox	Concord	California	United States	1970-10-31	M	F	50000	haley11 	3	3	1	2
23891	Jack	Jenkins	Milwaukie	Oregon	United States	1976-09-30	M	M	50000	jack7 	3	3	1	2
23892	Olivia	Bailey	Langley	British Columbia	Canada	1982-02-10	M	F	50000	olivia32 	3	3	1	2
23893	Zachary	Clark	Metchosin	British Columbia	Canada	1970-08-29	M	M	50000	zachary50 	3	3	1	3
23894	Bryan	Ramirez	Issaquah	Washington	United States	1971-01-19	M	M	50000	bryan9 	3	3	1	3
23895	Nicole	Powell	Corvallis	Oregon	United States	1970-10-12	S	F	60000	nicole57 	0	0	1	0
23896	Megan	Peterson	Olympia	Washington	United States	1970-01-18	S	F	40000	megan42 	0	0	0	1
23897	Katrina	Chapman	Bonn	Hamburg	Germany	1978-03-08	S	F	10000	katrina14 	3	3	1	1
23898	Shawna	Rai	Braunschweig	Nordrhein-Westfalen	Germany	1972-08-05	S	F	10000	shawna17 	4	4	1	0
23899	Lindsey	Nath	Dunkerque	Nord	France	1984-01-20	S	F	10000	lindsey18 	4	4	1	0
23900	Rafael	Yang	Frankfurt	Bayern	Germany	1983-10-05	S	M	20000	rafael5 	1	1	0	1
23901	Max	Gutierrez	Suresnes	Hauts de Seine	France	1973-01-13	M	M	30000	max11 	1	1	1	0
23902	Julie	Kumar	Berlin	Saarland	Germany	1984-01-20	M	F	30000	julie12 	1	1	1	0
23903	Harold	Subram	Ingolstadt	Bayern	Germany	1973-03-30	M	M	30000	harold10 	1	1	1	0
23904	Haley	Washington	Gateshead	England	United Kingdom	1973-03-20	S	F	30000	haley32 	1	1	1	1
23905	Jose	Zhang	Erlangen	Bayern	Germany	1972-11-29	S	M	30000	jose18 	1	1	0	1
23906	Alan	Ma	München	Nordrhein-Westfalen	Germany	1978-10-18	S	M	40000	alan19 	0	0	0	0
23907	Hector	Navarro	London	England	United Kingdom	1973-01-05	S	M	40000	hector8 	0	0	0	0
23908	Max	Sanz	Colombes	Hauts de Seine	France	1977-11-14	S	M	30000	max18 	1	1	0	1
23909	Todd	Lin	Paris	Seine (Paris)	France	1972-04-04	M	M	30000	todd8 	1	1	1	1
23910	Gabriel	Perry	Ingolstadt	Bayern	Germany	1971-03-04	S	M	10000	gabriel4 	4	3	1	2
23911	Priscilla	Sharma	Lille	Nord	France	1981-10-11	S	F	20000	priscilla9 	2	2	1	0
23912	Arthur	Sanchez	Kassel	Hessen	Germany	1971-01-11	S	M	20000	arthur21 	2	2	1	1
23913	Riley	Cooper	Chatou	Yveline	France	1970-11-09	S	F	20000	riley28 	2	2	1	2
23914	Tonya	Sharma	Bonn	Nordrhein-Westfalen	Germany	1975-09-21	M	F	20000	tonya9 	2	2	1	2
23915	Lawrence	Serrano	Berlin	Hessen	Germany	1975-02-16	M	M	20000	lawrence15 	2	2	1	2
23916	Ruben	Serrano	Frankfurt am Main	Hamburg	Germany	1974-06-04	M	M	10000	ruben39 	4	2	1	2
23917	Carrie	Carlson	Hamburg	Hamburg	Germany	1968-10-25	M	F	20000	carrie16 	3	3	1	1
23918	Kendra	Navarro	Villeneuve-d'Ascq	Nord	France	1974-03-04	S	F	20000	kendra10 	3	3	1	2
23919	Jordan	Parker	Roubaix	Nord	France	1938-01-13	M	F	10000	jordan36 	4	0	1	2
23920	Arthur	Ruiz	Paris	Seine (Paris)	France	1972-01-24	S	M	40000	arthur25 	0	0	0	0
23921	Charles	Lee	Erlangen	Bayern	Germany	1971-08-06	S	M	40000	charles26 	0	0	0	0
23922	Cody	Richardson	Neunkirchen	Saarland	Germany	1972-01-15	M	M	40000	cody10 	0	0	0	0
23923	Alejandro	Sun	Cheltenham	England	United Kingdom	1977-11-08	S	M	40000	alejandro16 	0	0	1	0
23924	Amber	Wright	Esher-Molesey	England	United Kingdom	1972-06-11	S	F	40000	amber20 	0	0	0	0
23925	Marie	Torres	München	Hamburg	Germany	1970-12-22	M	F	40000	marie35 	1	0	0	0
23926	Lydia	Weber	Sulzbach Taunus	Saarland	Germany	1970-10-06	M	F	40000	lydia3 	1	0	1	0
23927	Seth	Collins	Bobigny	Seine Saint Denis	France	1969-11-09	S	M	30000	seth47 	2	2	1	2
23928	Jaclyn	Ye	Orleans	Loiret	France	1969-10-05	M	F	30000	jaclyn10 	2	2	1	2
23929	Kristin	Xie	Pantin	Seine Saint Denis	France	1969-11-06	M	F	30000	kristin5 	2	2	1	2
23930	Meagan	Arun	Gloucestershire	England	United Kingdom	1975-10-10	M	F	40000	meagan7 	1	0	1	0
23931	Reginald	Ruiz	Dunkerque	Nord	France	1968-11-29	M	M	30000	reginald10 	2	2	1	2
23932	Carrie	Jiménez	Verrieres Le Buisson	Essonne	France	1969-03-31	M	F	30000	carrie5 	3	3	1	0
23933	Sabrina	Carlson	Darmstadt	Hessen	Germany	1969-01-31	S	F	30000	sabrina12 	3	3	1	0
23934	Bonnie	Andersen	Colomiers	Garonne (Haute)	France	1983-10-14	S	F	20000	bonnie19 	0	0	0	1
23935	Alexis	Barnes	Oxford	England	United Kingdom	1981-10-21	S	F	10000	alexis25 	0	0	0	2
23936	Monique	Vazquez	Bobigny	Seine Saint Denis	France	1984-08-15	M	F	20000	monique11 	4	4	1	2
23937	Eddie	Ruiz	Bonn	Hamburg	Germany	1984-09-22	M	M	20000	eddie3 	5	5	1	2
23938	Harold	Madan	Billericay	England	United Kingdom	1969-03-31	M	M	40000	harold5 	1	0	1	0
23939	Jodi	Nara	Colomiers	Garonne (Haute)	France	1967-12-21	M	F	40000	jodi17 	1	0	1	1
23940	Dominic	Perez	High Wycombe	England	United Kingdom	1968-01-11	M	M	40000	dominic22 	1	0	1	1
23941	Eduardo	Anderson	Darmstadt	Hessen	Germany	1984-05-19	M	M	30000	eduardo8 	3	3	1	2
23942	Rafael	Goel	Ingolstadt	Bayern	Germany	1984-05-12	M	M	30000	rafael43 	4	4	1	0
23943	Cindy	Subram	London	England	United Kingdom	1983-09-21	M	F	30000	cindy13 	4	4	1	2
23944	Jenny	Wu	Stoke-on-Trent	England	United Kingdom	1983-07-08	S	F	30000	jenny9 	4	4	0	3
23945	Nicolas	Black	York	England	United Kingdom	1984-02-20	M	M	30000	nicolas18 	5	5	1	1
23946	Kelli	Luo	Neunkirchen	Saarland	Germany	1983-05-02	S	F	30000	kelli29 	0	0	1	1
23947	Autumn	Liang	Paderborn	Nordrhein-Westfalen	Germany	1982-10-06	M	F	30000	autumn16 	0	0	0	1
23948	Katelyn	Rivera	Bury	England	United Kingdom	1981-08-26	S	F	20000	katelyn16 	0	0	1	1
23949	Kelvin	Deng	Courbevoie	Hauts de Seine	France	1981-10-05	S	M	20000	kelvin43 	0	0	0	1
23950	Roger	Zhou	Orly	Val de Marne	France	1980-11-08	M	M	10000	roger13 	0	0	0	2
23951	Lindsay	Becker	Les Ulis	Essonne	France	1981-02-15	S	F	10000	lindsay20 	0	0	1	2
23952	Nelson	Dominguez	Saarbrücken	Saarland	Germany	1981-03-12	S	M	20000	nelson11 	0	0	0	1
23953	Shane	Mehta	Berlin	Nordrhein-Westfalen	Germany	1982-05-09	S	M	20000	shane17 	0	0	0	1
23954	Jonathon	Serrano	London	England	United Kingdom	1982-01-04	S	M	30000	jonathon12 	0	0	0	1
23955	Lucas	Cook	Villeneuve-d'Ascq	Nord	France	1981-01-07	S	M	20000	lucas84 	0	0	0	1
23956	Morgan	Coleman	Ingolstadt	Bayern	Germany	1980-08-26	M	F	20000	morgan75 	0	0	0	1
23957	Louis	Zheng	Leipzig	Nordrhein-Westfalen	Germany	1979-12-05	M	M	10000	louis14 	0	0	1	2
23958	Amy	Lin	Verrieres Le Buisson	Essonne	France	1981-04-15	S	F	30000	amy15 	0	0	0	1
23959	Amber	Parker	Bottrop	Nordrhein-Westfalen	Germany	1980-11-29	S	F	30000	amber7 	0	0	0	1
23960	Eugene	Zheng	Frankfurt	Hessen	Germany	1981-06-05	S	M	30000	eugene24 	0	0	0	1
23961	Karen	Huang	Saarlouis	Saarland	Germany	1980-12-19	S	F	30000	karen15 	0	0	0	1
23962	Sandra	Yang	Morangis	Essonne	France	1984-11-12	M	F	10000	sandra11 	0	0	1	2
23963	Gerald	Jimenez	Bobigny	Seine Saint Denis	France	1984-03-07	M	M	10000	gerald13 	0	0	0	2
23964	Arturo	Nara	Saint Germain en Laye	Yveline	France	1940-03-21	S	M	10000	arturo42 	1	0	1	0
23965	Dustin	Shan	Frankfurt am Main	Saarland	Germany	1968-01-23	S	M	10000	dustin10 	1	0	0	0
23966	Grant	Sharma	Lancaster	England	United Kingdom	1967-08-31	M	M	20000	grant11 	1	0	0	0
23967	Veronica	Suri	Newcastle upon Tyne	England	United Kingdom	1967-08-09	S	F	20000	veronica0 	1	0	1	0
23968	Caleb	Baker	Oxford	England	United Kingdom	1978-06-04	M	M	10000	caleb37 	1	0	1	0
23969	Cole	Sanders	Bobigny	Seine Saint Denis	France	1972-01-02	S	M	10000	cole4 	1	0	0	0
23970	Rebekah	Fernandez	Paris	Seine (Paris)	France	1967-04-14	S	F	20000	rebekah15 	1	0	1	0
23971	Lindsey	Jai	Berks	England	United Kingdom	1972-08-29	S	F	20000	lindsey12 	1	0	0	0
23972	Clarence	Liang	Saint Ouen	Loir et Cher	France	1966-11-01	S	M	20000	clarence9 	1	0	0	0
23973	Zachary	Long	Paris	Seine (Paris)	France	1941-09-06	S	M	10000	zachary8 	1	0	0	0
23974	Susan	Huang	Orleans	Loiret	France	1963-10-20	S	F	10000	susan15 	1	0	0	0
23975	Frank	Blanco	Dresden	Hessen	Germany	1975-04-19	S	M	10000	frank23 	1	0	1	0
23976	Rachael	Arun	London	England	United Kingdom	1963-09-18	S	F	20000	rachael6 	1	0	1	0
23977	Gail	Butler	Metz	Moselle	France	1963-08-24	S	F	20000	gail4 	1	0	1	0
23978	Philip	Ortega	Liverpool	England	United Kingdom	1979-09-06	M	M	10000	philip21 	1	0	0	0
23979	Damien	Chen	Hannover	Nordrhein-Westfalen	Germany	1967-02-17	S	M	10000	damien1 	2	0	0	0
23980	Sergio	Garcia	Villeneuve-d'Ascq	Nord	France	1961-12-04	S	M	20000	sergio15 	1	0	1	0
23981	Cesar	Martinez	Roissy en Brie	Seine et Marne	France	1961-05-17	M	M	10000	cesar17 	2	0	1	0
23982	Adam	Diaz	Bottrop	Nordrhein-Westfalen	Germany	1959-08-10	S	M	10000	adam18 	2	0	0	1
23983	Taylor	Reed	Cheltenham	England	United Kingdom	1960-05-21	S	F	10000	taylor4 	2	0	1	1
23984	Kelsey	Kennedy	London	England	United Kingdom	1959-10-13	S	F	10000	kelsey7 	2	0	0	1
23985	Janet	Torres	Kirkby	England	United Kingdom	1948-02-14	M	F	20000	janet17 	1	0	1	0
23986	Tanya	Torres	London	England	United Kingdom	1951-04-18	M	F	20000	tanya8 	1	0	1	0
23987	Dawn	Sharma	Cheltenham	England	United Kingdom	1947-04-02	M	F	30000	dawn33 	1	0	1	0
23988	Cesar	Sánchez	Wokingham	England	United Kingdom	1946-12-17	M	M	30000	cesar20 	1	0	1	0
23989	Damien	Beck	High Wycombe	England	United Kingdom	1958-08-22	S	M	30000	damien35 	1	0	0	0
23990	Claudia	Huang	Colombes	Hauts de Seine	France	1954-09-30	S	F	10000	claudia5 	3	0	0	1
23991	Todd	Zhao	Les Ulis	Essonne	France	1948-07-23	M	M	10000	todd9 	3	0	0	1
23992	Bonnie	Chande	Bendigo	Victoria	Australia	1985-11-12	S	F	10000	bonnie21 	0	0	0	1
23993	Rachael	Fernandez	Port Macquarie	New South Wales	Australia	1985-11-02	S	F	10000	rachael14 	0	0	0	1
23994	Raymond	Subram	Melton	Victoria	Australia	1986-04-08	M	M	10000	raymond15 	0	0	0	1
23995	Bradley	Carson	Melton	Victoria	Australia	1985-12-01	S	M	20000	bradley18 	0	0	0	0
23996	Richard	Lee	Hobart	Tasmania	Australia	1984-10-16	S	M	10000	richard16 	0	0	0	1
23997	Kristopher	Srini	Findon	South Australia	Australia	1983-11-06	M	M	10000	kristopher8 	0	0	0	1
23998	Arturo	Raji	Findon	South Australia	Australia	1983-11-23	M	M	10000	arturo45 	0	0	1	1
23999	Gilbert	Li	Seaford	Victoria	Australia	1984-02-21	M	M	10000	gilbert2 	0	0	1	1
24000	Randy	Yang	Silverwater	New South Wales	Australia	1984-03-26	S	M	10000	randy6 	0	0	0	1
24001	Arthur	Raman	Warrnambool	Victoria	Australia	1983-03-11	S	M	10000	arthur14 	0	0	0	2
24002	Thomas	Harris	Hervey Bay	Queensland	Australia	1982-11-24	M	M	10000	thomas75 	0	0	0	2
24003	Warren	Kumar	Silverwater	New South Wales	Australia	1983-06-19	S	M	10000	warren16 	0	0	1	2
24004	César	Raman	North Ryde	New South Wales	Australia	1981-10-30	M	M	10000	césar11 	0	0	1	2
24005	Julio	Jimenez	South Melbourne	Victoria	Australia	1984-11-03	S	M	20000	julio5 	0	0	0	0
24006	Peter	Deng	Rhodes	New South Wales	Australia	1985-04-02	S	M	20000	peter9 	0	0	1	0
24007	Randy	Huang	Wollongong	New South Wales	Australia	1984-09-23	S	M	20000	randy7 	0	0	0	0
24008	Monique	Munoz	St. Leonards	New South Wales	Australia	1984-07-16	M	F	20000	monique3 	0	0	0	0
24009	Alison	Anand	Matraville	New South Wales	Australia	1983-03-13	S	F	20000	alison23 	0	0	0	0
24010	Walter	Alvarez	Lille	Nord	France	1972-08-20	S	M	20000	walter17 	1	1	0	0
24011	Morgan	Thompson	Oxford	England	United Kingdom	1972-06-02	S	F	30000	morgan37 	3	0	1	0
24012	James	Lewis	Bobigny	Seine Saint Denis	France	1971-05-09	S	M	10000	james94 	1	1	0	0
24013	Jay	Ruiz	Paris	Seine (Paris)	France	1966-05-23	M	M	10000	jay31 	1	1	1	1
24014	Geoffrey	Kovár	Poing	Saarland	Germany	1965-10-10	M	M	20000	geoffrey4 	1	1	1	0
24015	Jenna	Hall	Esher-Molesey	England	United Kingdom	1965-09-13	S	F	20000	jenna21 	1	1	0	0
24016	Karla	Sharma	Les Ulis	Essonne	France	1964-11-18	S	F	10000	karla10 	1	1	1	1
24017	Rebekah	Lopez	Darmstadt	Hessen	Germany	1965-05-25	S	F	20000	rebekah16 	2	0	1	1
24018	Barbara	Gao	Hamburg	Hamburg	Germany	1964-10-21	S	F	20000	barbara24 	2	0	1	1
24019	Barbara	Raji	Cambridge	England	United Kingdom	1970-10-16	M	F	20000	barbara49 	2	0	0	1
24020	Francisco	Raman	Cheltenham	England	United Kingdom	1964-12-19	S	M	20000	francisco13 	2	0	0	1
24021	Clinton	Munoz	Pantin	Seine Saint Denis	France	1969-05-09	S	M	20000	clinton4 	2	0	0	1
24022	Dale	Beck	Paris	Seine (Paris)	France	1963-11-11	M	M	20000	dale18 	2	0	0	1
24023	Bonnie	Nara	Paris	Seine (Paris)	France	1963-09-18	S	F	20000	bonnie22 	2	0	0	1
24024	Marie	Malhotra	Eilenburg	Brandenburg	Germany	1975-04-19	M	F	30000	marie9 	1	0	1	0
24025	Eugene	Zeng	Hamburg	Hessen	Germany	1965-07-01	M	M	30000	eugene25 	3	0	1	0
24026	Jill	Serrano	Milton Keynes	England	United Kingdom	1976-09-01	M	F	30000	jill24 	3	0	0	0
24027	Omar	Tang	München	Nordrhein-Westfalen	Germany	1971-04-19	M	M	30000	omar24 	3	0	1	0
24028	Adam	Hayes	Versailles	Yveline	France	1981-12-03	S	M	20000	adam19 	0	0	0	1
24029	Haley	Howard	Versailles	Yveline	France	1975-12-04	S	F	20000	haley12 	0	0	1	1
24030	Deb	Wagner	Warrington	England	United Kingdom	1981-03-12	S	F	20000	deb6 	0	0	0	1
24031	Tammy	Suri	Reading	England	United Kingdom	1975-10-23	M	F	20000	tammy1 	0	0	0	1
24032	Micah	Ma	Paris	Seine (Paris)	France	1980-05-24	M	M	10000	micah3 	2	2	1	0
24033	Katherine	Reed	Paderborn	Nordrhein-Westfalen	Germany	1981-05-10	S	F	30000	katherine6 	0	0	1	0
24034	Pedro	Ruiz	London	England	United Kingdom	1975-11-03	M	M	30000	pedro22 	0	0	1	0
24035	Jaclyn	Wu	London	England	United Kingdom	1924-10-05	S	F	10000	jaclyn7 	3	0	0	2
24036	Jay	Vazquez	Saarbrücken	Saarland	Germany	1980-12-23	S	M	20000	jay44 	0	0	0	1
24037	Ramon	Guo	Versailles	Yveline	France	1980-10-13	S	M	20000	ramon15 	0	0	0	1
24038	Evan	Turner	Metz	Moselle	France	1980-03-03	S	M	30000	evan29 	0	0	0	0
24039	Cassie	Xu	Orly	Val de Marne	France	1985-10-07	M	F	40000	cassie3 	0	0	0	0
24040	Jennifer	Bell	Hamburg	Hamburg	Germany	1975-03-10	S	F	60000	jennifer59 	0	0	1	0
24041	Chad	Tang	Werne	Nordrhein-Westfalen	Germany	1957-03-30	M	M	10000	chad5 	4	0	1	2
24042	Zachary	White	Paderborn	Nordrhein-Westfalen	Germany	1974-03-27	M	M	10000	zachary43 	2	2	1	1
24043	Charles	Kelly	Paris	Seine (Paris)	France	1973-08-09	M	M	10000	charles49 	2	2	1	1
24044	Arturo	Kumar	London	England	United Kingdom	1973-11-09	S	M	10000	arturo32 	3	3	1	0
24045	Shannon	Martin	Runcorn	England	United Kingdom	1973-08-16	M	M	10000	shannon22 	3	3	1	0
24046	Cristina	Chander	Hamburg	Hamburg	Germany	1974-04-22	S	F	10000	cristina14 	3	3	1	0
24047	Clarence	Yuan	Kirkby	England	United Kingdom	1973-08-09	S	M	20000	clarence21 	1	1	0	0
24048	Gregory	Tang	Cambridge	England	United Kingdom	1979-04-17	M	M	20000	gregory8 	1	1	1	0
24049	Byron	Gomez	Neunkirchen	Saarland	Germany	1979-09-13	S	M	20000	byron1 	1	1	1	0
24050	Clarence	Nath	Warrington	England	United Kingdom	1979-08-10	S	M	20000	clarence33 	1	1	0	1
24051	Colleen	Nath	Stoke-on-Trent	England	United Kingdom	1973-12-01	M	F	30000	colleen41 	1	1	1	0
24052	Priscilla	Goel	München	Hessen	Germany	1974-01-19	S	F	30000	priscilla18 	1	1	0	0
24053	Jose	Allen	Neunkirchen	Saarland	Germany	1973-11-09	M	M	40000	jose82 	0	0	1	0
24054	Gerald	Hernandez	London	England	United Kingdom	1972-08-15	S	M	10000	gerald12 	3	3	1	1
24055	Louis	Goel	Berkshire	England	United Kingdom	1978-06-12	S	M	10000	louis35 	3	3	1	1
24056	Tamara	Lin	Suresnes	Hauts de Seine	France	1972-12-09	S	F	20000	tamara38 	1	1	0	1
24057	Ricky	Alvarez	Orleans	Loiret	France	1983-10-19	M	M	20000	ricky4 	1	1	1	1
24058	Alvin	Lal	York	England	United Kingdom	1978-05-20	S	M	30000	alvin31 	1	1	0	0
24059	Tabitha	Navarro	Neunkirchen	Saarland	Germany	1972-10-19	S	F	30000	tabitha30 	1	1	0	1
24060	Bonnie	Deng	Frankfurt	Hessen	Germany	1978-01-29	S	F	30000	bonnie6 	1	1	0	1
24061	Kelvin	Luo	Paris	Seine (Paris)	France	1971-09-10	M	M	10000	kelvin3 	4	4	1	1
24062	Crystal	Cai	Orly	Val de Marne	France	1972-02-05	M	F	10000	crystal0 	5	5	1	0
24063	Micheal	Suarez	Paris	Seine (Paris)	France	1977-11-03	S	M	20000	micheal15 	1	1	1	1
24064	Stanley	Fernandez	London	England	United Kingdom	1972-04-04	M	M	20000	stanley17 	1	1	1	2
24065	Lori	Gutierrez	Maidenhead	England	United Kingdom	1983-01-10	S	F	20000	lori13 	2	2	1	0
24066	Brittney	West	Bottrop	Nordrhein-Westfalen	Germany	1978-07-15	M	F	40000	brittney1 	0	0	0	0
24067	Carolyn	Raman	Frankfurt	Hessen	Germany	1972-12-17	S	F	40000	carolyn11 	0	0	0	0
24068	Edwin	Yang	Werne	Nordrhein-Westfalen	Germany	1972-08-14	M	M	40000	edwin5 	0	0	0	0
24069	Jessie	Chen	Maidenhead	England	United Kingdom	1978-04-23	M	M	40000	jessie8 	0	0	1	0
24070	Cameron	Shan	Tremblay-en-France	Seine Saint Denis	France	1933-02-17	S	M	20000	cameron27 	2	0	0	1
24071	Victor	Suarez	London	England	United Kingdom	1977-02-22	M	M	30000	victor19 	1	1	1	2
24072	Randy	He	Sulzbach Taunus	Saarland	Germany	1971-09-03	M	M	30000	randy21 	1	1	1	2
24073	Grace	Taylor	Kirkby	England	United Kingdom	1970-11-23	M	F	10000	grace8 	5	3	1	2
24074	Grace	Alexander	Werne	Nordrhein-Westfalen	Germany	1976-07-05	S	F	10000	grace65 	4	3	0	2
24075	Peter	Saddow	Boulogne-sur-Mer	Pas de Calais	France	1982-03-12	M	F	10000	peter5 	4	3	1	2
24076	Casey	Hernandez	Paris	Seine (Paris)	France	1976-10-13	M	M	10000	casey27 	4	3	1	2
24077	Tony	Rai	München	Nordrhein-Westfalen	Germany	1976-03-15	M	M	20000	tony20 	2	2	1	1
24078	Neil	Martin	Saarbrücken	Saarland	Germany	1981-12-15	M	M	30000	neil1 	1	1	1	2
24079	Andre	Raman	Lancaster	England	United Kingdom	1970-04-04	M	M	10000	andre12 	3	2	1	2
24080	Billy	Serrano	Berlin	Nordrhein-Westfalen	Germany	1980-10-14	M	M	10000	billy17 	3	2	1	2
24081	Alexis	Hughes	Metz	Moselle	France	1934-08-01	M	F	10000	alexis34 	4	0	0	2
24082	Regina	Rodriguez	Morangis	Essonne	France	1975-12-10	M	F	20000	regina18 	2	2	1	2
24083	Max	Moreno	Les Ulis	Essonne	France	1980-07-08	M	M	20000	max7 	3	3	1	0
24084	Jonathon	Jimenez	Saint Germain en Laye	Yveline	France	1970-05-22	M	M	20000	jonathon2 	3	3	1	0
24085	Autumn	Gao	Gateshead	England	United Kingdom	1970-06-19	M	F	30000	autumn14 	1	1	1	2
24086	Dakota	Gonzales	Hamburg	Hamburg	Germany	1975-10-04	M	M	30000	dakota13 	2	2	1	0
24087	Hannah	Wilson	Paderborn	Nordrhein-Westfalen	Germany	1975-09-07	S	F	30000	hannah7 	2	2	0	0
24088	Damien	He	Stuttgart	Saarland	Germany	1968-10-13	M	M	20000	damien14 	3	3	1	1
